url,title,description,content,author,date,extraction_method,domain,country,content_length,scraped_at
https://www.flamman.se/ikea-koper-svensk-valfard-till-reapris/,Ikea köper svensk välfärd till reapris,"Inter Ikea pekas ut som en av finansiärerna till riskkapitalbolaget Triton som äger vårdföretaget Carema.– Ikea agerar som vilket storföretag som helst med snabba klipp och snabba affärer oavsett konsekvenserna, säger Emil Broberg, landstingspolitiker (V).","Nyligen kartlade Uppdrag Granskning stora delar av Ikeas affärsverksamhet och företagets skatteplanering. Nu visar det sig att Inter Ikea, som sköter företagets affärsverksamhet även tycks ha gjort investeringar i vårdföretaget Carema, som verkar i Sverige. Investeringarna har skett genom riskkapitalbolaget Triton. Bland andra tidningen Affärsvärlden har tidigare försökt kartlägga den Jerseyregistrerade fonden och pekar ut Inter Ikea som en av bolagets finansiärer. Triton äger delar av Ambea som i sin tur äger Carema.
Hittades av en slump
Den som snubblade över Inter Ikeas investeringar i Triton och därmed indirekt Carema var Emil Broberg, vänsterpartistisk landstingspolitiker i Östergötland. Han säger själv att han hittade sambanden mest av en slump när han försökte sätta sig in i ägarförhållanden till olika sjukvårdsföretag. Han är egentligen inte så förvånad, däremot tycker han inte det är i linje med den helyllebild som Ikea och Ingvar Kamprad försöker odla.
– Ikea agerar som vilket storföretag som helst med snabba klipp och snabba affärer oavsett konsekvenserna och äger i dag Sveriges största vårdföretag, men inte för att driva och göra bra vård utan för att tjäna pengar, säger han.
Carema är Sveriges största privata producent av offentlig hälso- sjukvård och äldreomsorg. 2009 omsatte företaget över 5,4 miljarder och tog ut en vinst på över 300 miljoner. På flera håll i landet har det riktats kritik mot att Carema har haft stora brister i sin vård.
I Malmö visade en granskning som P4 radio Malmöhus gjorde för något år sedan att företaget inte klarade av hälften av det man utlovade i upphandlingen.
Hemlighetsfullt bolag
Triton har varit mycket hemlighetsfulla kring vilka som är deras finansiärer, men på bland annat det holländska bolaget IMQubators hemsida bekräftas att Inter Ikea har satsat pengar i bolaget. Inter Ikeas tidigare finanschef Rickard Lundberg satt även i ledningen för Triton under samma period som han arbetade för Inter Ikea.
Flamman har varit i kontakt med Inter Ikea som säger att man inte kommenterar investeringar, däremot påpekar man att man inte har något inflytande över vad fonderna man väljer att investera i gör.",Anne-Li Lehnberg,2011-02-03T00:00:00.000000,trafilatura,flamman.se,sweden,,
https://www.arbetaren.se/nummer/47-2025/,Det nya gröna – nytt avsnitt av Norra situationen,,"Box 6507
113 83 Stockholm
Tel: 08-522 456 70
Telefontid: Vardagar kl. 13-15
[email protected]
Följ oss på MastodonFölj oss via rss
Tidningen Arbetaren behandlar dina personuppgifter i enlighet med allmänna dataskyddsförordningen, (EU) 2016/679. Du hittar vår dataskyddspolicy här.",,2025-06-26,,,sweden,280,2025-09-06T01:37:00.560840
https://180grader.dk/artikel/9-december-afsnit-afgiften-p-maelk-24-afgifter-der-gr-julen-dyrere,9. december afsnit afgiften på Mælk - 24 afgifter der gør julen dyrere,"Hvis du synes at det danske afgiftssystem er noget, som man enten bør grine eller græde over - og fortrækker at grine - så kig med på julekalendere...","Hvis du synes at det danske afgiftssystem er noget, som man enten bør grine eller græde over - og fortrækker at grine - så kig med på julekalenderen ""24 afgifter, der gør julen dyrere"".
I dagens afsnit kigger vi på mælk - skattevæsenet er nemlig også med, når koen bliver malket.
I den uge sætter vi igen en god præmie på højkant. Tæl efter hvor mange gange ordet afgifter bliver nævnt eller indgår i en sætning og send en sms med JUST “afsnit” og antallet af gange til 1242, f.eks. “just 1 23″ eller “just 4 22″ og så kan du vinde en god - afgiftsfri - præmie. Der trækkes lod hver uge og vinderen bliver nævnt på www.facebook.com/justvote.dk væg.",Vox Liberalis,2012-12-09T00:00:00.000000,trafilatura,180grader.dk,denmark,,
https://uvmedia.org/2021/01/09/turtiainen-eduskunta-lietsoo-kuolemanpelkoa-maskisuosituksillaan/,Turtiainen: Eduskunta lietsoo kuolemanpelkoa maskisuosituksillaan | Verkkomedia,,"”Jokainen fiksu ihminen ymmärtää, että kasvomaskin käyttäminen turhaan on epäterveellistä”, kirjoittaa kasvomaskeja valmistavan yrityksen toimitusjohtaja, kansanedustaja Ano Turtiainen blogillaan, jonka Uusi Suomi sensuroi palvelustaan.
”Eli hengitettäessä maskin läpi pakosta hengittää jossain määrin myös omaa tuottamaansa hiilidioksidia ja se on varmasti yksi terveysriski, puhumattakaan maskien valmistusmateriaaleista, eli sisältääkö ne mitään terveydelle haitallisia aineita.
Jokainen fiksu ihminen ymmärtää myös, että on tilanteita, joissa on jopa terveellisempää käyttää tuota terveydelle haitallista kasvomaskia, kuin olla käyttämättä sitä. Sellaisia tilanteita ovat esimerkiksi pölyinen työ, vaikka hionta työ.
Nyt viimeistään on aika kysyä, onko koronavirus sellainen virus, jonka leviämistä missään määrin estäisi epäterveellisen maskin käyttäminen?
Kun tämä koronapandemia alkoi, oppositio vaati hallitusta toimimaan, jotta kansalaisille saataisiin maskeja käyttöön. Koska maskeja ei tuolloin ollut saatavilla, hallituksemme turvautui valehtelemiseen ja kertoi ettei maskeista ole mitään hyötyä koronan leviämiseen.
Myöhemmin kun maskeja oli jo saatavilla, hallitus alkoi suosittelemaan maskien käyttämistä ja pääministeri jopa opposition painostuksesta myönsi hallituksen valehdelleen, ettei voinut alkuun suositella maskeja, koska niitä ei ollut tarpeeksi saatavilla.
Noihin aikoihin itsekin vielä uskoin jollain tasolla pandemiaan, koska ei ollut mitään varmaa tietoa viruksesta ja sen vaarallisuudesta tai vaarattomuudesta ja ensimmäisenä oli mielessä maamme omavaraisuus.
Koska perheeni yrityksessä oli jo ennestään tekstiilivalmistusta, aloimme jopa valmistamaan kasvomaskeja. Myös eduskunnassa syntyi tuohon aikaan hyvää ja järkevää keskustelua omavaraisuuteen liittyen.
Ei mennyt kuitenkaan kauaa, kun hienot puheet omavaraisuudesta unohdettiin ja suomalaisen työn päälle suoraan sanottuna kustiin ja koko eduskunta alkoi julkisesti poseeraamaan kiinalaiset maskit naamalla.
Samaan aikaan sitten alkoi tihkuen tulemaan tietoa, että kasvomaskit eivät estä viruksen leviämistä. Siitä huolimatta on jatkettu maskisuosituksia koko kansalle ja vielä kertomatta, että maskin käyttöön liittyy terveysriskejä.
Edelleen eduskunta lietsoo joko tahallaan kansalaisiin kuolemanpelkoa näillä maskisuosituksilla ja jopa itse poseeraamalla julkisesti ne naamalla, tai sitten typeryyttään. Minä väitän, että kysymys on isolta osaltaan tahallisesta lietsomisesta.
Toki onhan eduskunnassa sellaisiakin, jotka osallistuvat siihen höperyyttään tai peläten asemansa puolesta”, Turtiainen kirjoittaa.
UVMedia, 9.1.2021
Lähde: Ano Turtiainen, FB-sivu",Admin,2021-01-09,,,finland,2648,2025-09-05T23:07:39.707913
http://24nyt.dk/seniorer-vil-ogsaa-paa-festival/,Seniorer vil også på festival - 24NYT,Del gerne artiken! 24NYT – Danmarks borgerlige netavis,"Der er plads til 2.500 festivalgæster til Seniorfestivalen, når Højskolen Marielyst inviterer til to hæsblæsende festivaldage med over 70 arrangementer fordelt på fire scener den 27. og 28. juli.
Henning Stærk Band, Burnin Red Ivanhoe, Erik Grip, Daimi & Louisiana Jazzband og Dorthe Kollo. Det er blot et udvalg af de koncerter publikum har i vente, når Højskolen Marielyst for 2. gang afholder Danmarks hyggeligste festival for seniorer i feriebyen Marielyst på Falster. I ryggen har højskolen foreningerne Danske Seniorer, Faglige Seniorer og Ældre Sagen Nykøbing F. – Sydfalster, som er medarrangører på festivalen.
Over 70 arrangementer fordelt på fire scener
Seniorfestivalen finder sted onsdag den 27. og torsdag den 28. juli og byder på et overflødighedshorn af koncerter, talks, debatter, foredrag og sågar dans. Programmet tæller over 70 arrangementer fordelt på fire scener, hvor der hver time sker noget nyt. Publikum må derfor nøje overveje og vælge, hvad de gerne vil opleve i løbet af de to dage – præcis som til Smukfest, Roskilde Festival eller en hvilken som helst anden festival. Den store forskel ligger i, at programmet er målrettet seniorer i alle aldre. I 2019 tiltrak festivalen fx deltagere i både 50’erne, 60’erne, 70’erne og 80’erne. Og det er der en grund til:
”Vi har sammensat et program af musikere og kunstnere, som seniorer i stort set alle aldre kan relatere til. Det er musik, publikum dansede til, da de var unge og alle musikere har stort set det samme til fælles; størstedelen af dem har optrådt på den danske musikscene de sidste 30-40 år og er kendt på tværs af generationer”, fortæller forstander af Højskolen Marielyst, Christian Schou. Sammen med hustruen Jannie Lehmann driver han til daglig højskolen og forstanderparret er hjernerne bag Seniorfestivalen, som første gang så dagens lys i 2019, hvor 3.000 seniorer deltog i festlighederne.
Talks med folkekære skuespillere
Foruden musikken, som fylder en stor del af programmet og tæller både dansktop, pop, blues, rock, vise- og folkemusik af både landskendte og lokalkendte musikere, byder Seniorfestivalen på talks med blandt andet de folkekære skuespillere Sonja Oppenhagen og Jytte Abildstrøm. Derudover er der både morgensang i bedste højskolestil, aftenandagt og debatter med emner, der fylder hos seniorerne som fx den nye ældrelov, seniorbofællesskaber, den rette medicinering og flextrafikken.
Du kan se det fulde program for Seniorfestivalen og købe billet på seniorfestivalen.dk.
Om Seniorfestivalen
Seniorfestivalen fandt første gang sted i 2019 med et spækket program fra morgen til sen aften og knapt 3.000 besøgende. Grundet Corona blev festivalen aflyst i 2020 og 2021, og det er derfor blot 2. gang, at Seniorfestivalen afholdes. Grobunden for festivalen er at skabe en festival målrettet de livsglade seniorer, der gerne vil stemningen og musikken, men som ikke magter at kæmpe sig frem blandt berusede unge.","",2022-06-13T00:00:00.000000,trafilatura,24nyt.dk,denmark,,
https://nyadagbladet.se/utrikes/klarna-grundare-lovar-donera-pengar-till-svart-rasistorganisation/,Klarna-grundare lovar donera pengar till svart rasistorganisation,Grundaren Sebastian Siemiatowski lovar bland annat skänka pengar till den kontroversiella organisationen NAACP.,"Sebastian Siemiatowski, grundare till Klarna som tillhandahåller betallösningar för e-handel som används av många svenskar dagligen, har gått ut och deklarerat sitt stöd för den våldsbejakande BLM-rörelsen. Han lovar samtidigt att donera pengar till kontroversiella organisationer som sysslar med icke-vit etnoaktivism.
”Vi måste fördöma rasism i alla dess former”, dundrar Siemiatowski i ett blogginlägg och förklarar vidare att polisens påstådda våld mot svarta i USA går emot allting som Klarna står för och att det gjort honom mycket arg och illa berörd.
”Vi kan bättre än så, vi kan göra mer och vi kan arbeta hårdare för att säkerställa att människor av alla bakgrunder, kulturer och perspektiv har en röst och en plats i vårt företag. Detta kommer göra oss bättre som kollegor och ledare, som företag och som medborgare. Vi på Klarna är fast beslutna om dessa principer”.
Klarna-grundaren anser att det ända sättet att lösa problemen och fostra europeiskättade människor att bli mindre rasistiska är att gå till handling och uppmärksamma ojämlikheten som han menar finns mellan svarta och vita.
”Som företag kommer vi att donera till både ACLU och NAACP och också matcha alla anställdas donationer”, förklarar Siemiatowski.
ACLU (The American Civil Liberties Union) är en vänsterliberal organisation som arbetat för att främja HBTQ-rörelsen och icke-vita amerikaners intressen i USA. Man är anhängare av omfattande aborträtt, motståndare till dödsstraff och vill minska antalet fångar i amerikanska fängelser. Vidare är man mycket positivt inställda till massinvandring till landet och har antagit en linje om att yttrandefriheten inte bör gälla om den riskerar att skada vad som betecknas som marginaliserade grupper.
”Tal som svartmålar sådana grupper kan orsaka stor skada och är avsedda och kommer att leda till att hindra framsteg mot jämlikhet”, menar man bland annat.
NAACP (The National Association for the Advancement of Colored People), som Klarna-grundaren också lovar att donera pengar till, är en lobbyorganisation med syfte att främja svarta amerikaners intressen. Organisationen har anklagats för att vara rasistisk och liknats vid en svart version av Ku Klux Klan genom att sprida hat mot vita amerikaner i synnerhet och andra icke-svarta grupper i allmänhet. Man har också en lång historia av att bjuda in, samverka med och rekrytera våldsamma svarta extremister som brukat eller förespråkat våld mot vita amerikaner eller företag som ägs av sådana.
Även Tim Cook, vd på Apple, har gått ut med att man ska donera pengar till intresseorganisationer för icke-vita amerikaner. Den svenske Spotify-grundaren Daniel Ek har på Twitter också han tagit ställning och deklarerat att han är ”förskräckt av det våld och den orättvisa som drabbar svarta gång på gång” och förklarat att Spotify inte kommer att vara tysta.",Per Nordin,2020-06-10T00:00:00.000000,trafilatura,nyadagbladet.se,sweden,,
https://www.arbetaren.se/2006/03/15/fortsatta-protester-mot-ungdomskontrakt/,Fortsatta protester mot ungdomskontrakt,"","Förslaget om ett ungdomskontrakt har orsakat enorma protester. Förra tisdagen översvämmades Frankrike av demonstranter från studentorganisationer, fackföreningar och vänsterpartier och i slutet av förra veckan var runt hälften av Frankrikes universitet berörda av strejker eller blockader. I lördags stormade kravallpolis utrustad med batonger och tårgas Sorbonne-universitetet i Paris, som ockuperats av runt 200 unga.
Även i tisdags genomfördes protester på många universitet.
Men landets premiärminister Dominique de Villepin håller fast vid beslutet om att driva igenom ungdomskontrakten, om än med vissa omläggningar. Hans förslag är, enligt tidningen Le Monde, bland annat att genomföra en utvärdering var sjätte månad för att se vilka effekter kontrakten får.
Men motståndarna är allt annat än nöjda med det svaret. I måndags yrkade socialistpartiets Jack Lang på att Jaques Chirac ska upplösa parlamentet.
– I en normal demokrati skulle regeringen inse att det inte finns något förtroende från folket och i stället fråga dem om deras åsikt, sade han enligt tidningen Le Nouvel Observateur.
Den nya anställningsformen, som går under förkortningen CPE, ska gälla för unga under 26 år. Den ger bland annat arbetsgivaren rätt att när som helst under de två första åren säga upp den anställde. Ungdomsarbetslösheten i Frankrike ligger nu på 23 procent – bland vissa grupper så högt som 50 procent – något som kan jämföras med den nationella arbetslösheten på knappt 10 procent. Ungdomskontrakten har presenterats som ett sätt för unga att få in en fot på den stängda arbetsmarknaden, medan motståndarna menar att den tvärtom sätter dem i en ännu mer utsatt situation än förut.
– Att kunna säga upp unga utan något som helst berättigande leder till en arbetsmarknad där anställda måste arbeta och hålla tyst, säger Fabrice Pilleul från den franska syndikalistiska fackföreningen CNT, som just nu är på besök i Sverige. Lagen är tänkt att träda i kraft i april, men fack och ungdomsorganisationer trappar nu upp kampen. På torsdagen planerar studentorganisationer manifestationer och till helgen har ytterligare aktioner utlysts tillsammans med facken.
Fabrice Pilleul säger att mobiliseringen visserligen är stor, men han är tveksam till om den kommer att ha någon större verkan.
– Vi får se vad som händer i veckan, men det är främst studenterna som är engagerade i den här frågan. Att de stora facken utlyser en demonstration i stället för en strejk är ett klassiskt sätt att stoppa en rörelse som håller på att växa. Och frågan är om de här protesterna kommer att förändra något när inte de stora strejkeroch manifestationer som har genomförts under de senaste åren har lyckats med det.","",2006-03-15T00:00:00.000000,trafilatura,arbetaren.se,sweden,,
https://redox.dk/nyheder/politi-vil-ikke-reagere-paa-stram-kurs-plakater/,Politi vil ikke reagere på Stram Kurs-plakater - Researchkollektivet Redox,"De skal ud – evt. med faldskærm. Sådan lød budskabet på en plakat, som det lille højreradikale parti Stram Kurs hang op rundt om i København under kommunalvalgkampen i november sidste år. Plakaten var inden da blevet spredt på internettet som delbar grafik, men blev derefter trykt og opsat i gadebilledet. Men: “Der er ikke …","Politi vil ikke reagere på Stram Kurs-plakater
Trods trusler om at smide navngivne personer ud 'evt. med faldskærm' vil Københavns Politi ikke efterforske valgplakater.
Publiceret den 2. januar 2018
De skal ud – evt. med faldskærm.
Sådan lød budskabet på en plakat, som det lille højreradikale parti Stram Kurs hang op rundt om i København under kommunalvalgkampen i november sidste år. Plakaten var inden da blevet spredt på internettet som delbar grafik, men blev derefter trykt og opsat i gadebilledet.
Men: “Der er ikke noget at komme efter rent juridisk,” siger Københavns Politi.
På plakaten navngives tyve personer, “Stram Kurs’ top 20”, som partiet ønsker smidt ud af Danmark. Plakaten hænger blandt andet en række kvinder med minoritetsbaggrund ud, der alle har det til fælles, at de aktivt deltager i den offentlige debat med synspunkter, der ikke huer Stram Kurs.
Plakaterne fik meget opmærksomhed på de sociale medier og vakte en del furore. Flere personer har ifølge Redox’ oplysninger kontaktet politiet for at få dem til at reagere på plakaterne. Politiet har dog kun oprettet én formel anmeldelse, siger de til Redox.
Nu lyder meldingen fra Københavns Politi så, at “der ikke er noget at komme efter” rent juridisk, og at de derfor ikke vil forfølge sagen.
Du kan støtte vores fortsatte arbejde med at afdække den yderste højrefløj ved at give en donation på Mobilepay: 80905 eller ved at blive støttemedlem.",Redox,2018-01-02T00:00:00.000000,trafilatura,redox.dk,denmark,,
https://nyheteridag.se/vaxjomoskens-boneutrop-kan-vara-for-hogt/,Växjömoskéns böneutrop kan vara för högt - Nyheter Idag,VÄXJÖ I våras fick moskén i Växjö lov att sända böneutrop – ett beslut som föregicks av en större debatt om böneutropet och islams roll i Sverige. Vid en tillsyn har Växjö kommun nu upptäckt att utropet kan låta för högt inne i en närliggande förskola. Det var i maj som Stiftelsen Växjö muslimer fick tillstånd,"Växjömoskéns böneutrop kan vara för högt
VÄXJÖ I våras fick moskén i Växjö lov att sända böneutrop – ett beslut som föregicks av en större debatt om böneutropet och islams roll i Sverige. Vid en tillsyn har Växjö kommun nu upptäckt att utropet kan låta för högt inne i en närliggande förskola.
Det var i maj som Stiftelsen Växjö muslimer fick tillstånd av polisen att sända böneutrop varje fredag. Villkoren är att ljudnivån inte överstiger 45 decibel inomhus i närliggande bostäder och skolverksamheter, eller 110 decibel i de omgivande förskolornas utemiljö.
Läs även: Växjömoskén tillåts ha böneutrop – ”innehåll har inte beaktats”
Nu misstänker Växjö kommun att ljudnivåerna vid böneutropen kan överstiga maxgränsen. Kvällsposten rapporterar att kommunen gjorde en oanmäld tillsyn i fredags.
Henrik Ohlin, miljö- och hälsoskyddsinspektör på kommunen, var på plats och uppmätte ljudet till 93–95 decibel när han stod vid stängslet närmast Änglagårds förskola, som ligger precis bredvid moskén.
Nu har Växjö kommun skickat en förfrågan till Stiftelsen Växjö muslimer. Man vill veta om stiftelsen har kollat upp ljudnivåerna inne på förskolan för att försäkra sig om att ljudet inte överstiger 45 decibel inomhus.
Läs också: Muslimer: Böneutrop onödigt – idag finns mobilappar
– På plats märkte jag vid ljudmätningen att det var ganska högt ljud utomhus. Vi bad då om ett förtydligande av Stiftelsen Växjö muslimer som är ansvariga. De har till den tionde december på sig att svara, än så länge har de inte återkommit, säger Henrik Ohlin till Kvällsposten.
Tillsynen gjordes på kommunens eget initiativ och föregicks inte av några misstankar eller klagomål.
PLUS: ”Kommer att skapa ett ghetto för de extrema”: Beslut om böneutrop får kritik av tolk och debattör
Prova PLUS för 69 kronor i månaden. Köp nu!",Jonathan Norström,2018-11-20T00:00:00.000000,trafilatura,nyheteridag.se,sweden,,
https://www.document.no/2022/04/10/biden-vil-forsoke-a-fa-india-inn-i-den-vestlige-folden/,Biden vil forsøke å få India inn i den vestlige folden,,"USAs president Joe Biden skal mandag møte Indias statsminister Narendra Modi i en videokonferanse. Bakteppet er at USA ikke vil at India skal øke energiimporten fra Russland. Men det har allerede skjedd. I en verden som blir multipolar, unngår ikke store land å samarbeide med sine venners fiender eller fienders venner.
Logg inn for å lese videre (abonnenter).
Støtt Norges viktigste uavhengige medium!
Bli abonnentPluss-artikler blir åpnet 48 timer etter publisering. Artikler som er eldre enn to år er forbeholdt abonnenter.",Christian Skaug,2022-04-10T00:00:00.000000,trafilatura,www.document.no,norway,,
https://bulletin.nu/dyrare-mejerivaror-drev-upp-matpriserna-i-oktober,Dyrare mejerivaror drev upp matpriserna i oktober,"Nya siffror från Matpriskollen visar att matpriserna ökade med 0,2 procent i oktober. Störst var prisökningarna på mejeriprodukter, medan vissa grönsaker och frukter blev billigare.","Nya siffror från Matpriskollen visar att matpriserna ökade med 0,2 procent i oktober. Störst var prisökningarna på mejeriprodukter, medan vissa grönsaker och frukter blev billigare.
Den senaste statistiken från Matpriskollen bekräftar en fortsatt prisuppgång på livsmedel under oktober månad, rapporterar SVT.",Cecilia Aspegren,2024-11-05T00:00:00.000000,trafilatura,bulletin.nu,sweden,,
https://180grader.dk/artikel/godhedstosser-starter-kampagne,Godhedstosser starter kampagne,Så skal vi høre på dem igen,"Så skal vi høre på dem igen.
Forudsigelse: Den kommende tid vil vi blive tæppebombet med historier, analyser og andet godt, som skal underbygge et udsagn om, at de ""sårbarer"", psykisksyge osv mishandles af de onde mennesker i blå stue og at den eneste anstændige løsning er, at stemme rødt ved det kommende valg.
Opstart i vittighedsbladet og partiet Politiken:
http://www.information.dk/254746
http://politiken.dk/debat/k",Ikke angivet Ikke angivet,2010-12-29T00:00:00.000000,trafilatura,180grader.dk,denmark,,
